grant_source,grantee,grant_date,grant_token_address,grant_amount,grant_name,grant_round,grant_type,grant_category,grant_distribution,grant_blockchain,dune_namespaces,dashboard_link,information_link
Optimism Collective,Pairwise,1/1/2024,0x4200000000000000000000000000000000000042,96208.59,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Pairwise,3/1/2023,0x4200000000000000000000000000000000000042,7805,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Pheasant Network,1/1/2024,0x4200000000000000000000000000000000000042,24579.48,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Pin Save - decentralized Pinterest,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Remix CC,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Downstream,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Pocket Network,1/1/2024,0x4200000000000000000000000000000000000042,61771.18,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Pocket Network,3/1/2023,0x4200000000000000000000000000000000000042,58181,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Ponder,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Prettier Solidity,1/1/2024,0x4200000000000000000000000000000000000042,92656.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Prettier Solidity,3/1/2023,0x4200000000000000000000000000000000000042,43834,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Lore,1/1/2024,0x4200000000000000000000000000000000000042,59627.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Protocol Guild,1/1/2024,0x4200000000000000000000000000000000000042,663853.62,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Protocol Guild,3/1/2023,0x4200000000000000000000000000000000000042,557301,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Public Assembly ,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,PWN DAO,1/1/2024,0x4200000000000000000000000000000000000042,37267.23,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Quark ID,3/1/2023,0x4200000000000000000000000000000000000042,4029,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Questbook,3/1/2023,0x4200000000000000000000000000000000000042,1015,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,RADAR,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,RadicalxChange,3/1/2023,0x4200000000000000000000000000000000000042,70988,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,RadicalxChange Foundation,1/1/2024,0x4200000000000000000000000000000000000042,52755.99,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,RareSkills,3/1/2023,0x4200000000000000000000000000000000000042,8449,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Remix Project,1/1/2024,0x4200000000000000000000000000000000000042,248448.21,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Remix Project,3/1/2023,0x4200000000000000000000000000000000000042,151676,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,OP Reth,1/1/2024,0x4200000000000000000000000000000000000042,149068.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,RetroPGF Hub,1/1/2024,0x4200000000000000000000000000000000000042,44720.68,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,revm,1/1/2024,0x4200000000000000000000000000000000000042,198758.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Revoke.cash,1/1/2024,0x4200000000000000000000000000000000000042,149068.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Revoke.cash,3/1/2023,0x4200000000000000000000000000000000000042,73490,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Revolte,1/1/2024,0x4200000000000000000000000000000000000042,20648.03,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Revolte,3/1/2023,0x4200000000000000000000000000000000000042,2801,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,roll-op,1/1/2024,0x4200000000000000000000000000000000000042,74534.46,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,rotki,1/1/2024,0x4200000000000000000000000000000000000042,149068.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,rotki,3/1/2023,0x4200000000000000000000000000000000000042,145273,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Grandine,1/1/2024,0x4200000000000000000000000000000000000042,42236.2,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,PR0,1/1/2024,0x4200000000000000000000000000000000000042,65585.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Scry,3/1/2023,0x4200000000000000000000000000000000000042,5325,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Seamless Protocol,1/1/2024,0x4200000000000000000000000000000000000042,59627.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Secureum,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Seedle,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ShapeShift DAO,1/1/2024,0x4200000000000000000000000000000000000042,59627.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Karma,1/1/2024,0x4200000000000000000000000000000000000042,69565.5,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Slither,1/1/2024,0x4200000000000000000000000000000000000042,121739.62,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Slither,3/1/2023,0x4200000000000000000000000000000000000042,38926,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Slugs,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Small Brain Games,1/1/2024,0x4200000000000000000000000000000000000042,114285.18,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Small Brain Games,3/1/2023,0x4200000000000000000000000000000000000042,28261,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Smock,3/1/2023,0x4200000000000000000000000000000000000042,13684,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,draper,1/1/2024,0x4200000000000000000000000000000000000042,89441.36,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Snapshot,1/1/2024,0x4200000000000000000000000000000000000042,198758.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Snapshot,3/1/2023,0x4200000000000000000000000000000000000042,145699,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,🐍 snekmate,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,🐍 snekmate,3/1/2023,0x4200000000000000000000000000000000000042,48081,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Solady,3/1/2023,0x4200000000000000000000000000000000000042,45019,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Vectorized,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Protofire Blockchain Learning Path,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Solhint,3/1/2023,0x4200000000000000000000000000000000000042,22973,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Solidity,1/1/2024,0x4200000000000000000000000000000000000042,422361.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Solidity,3/1/2023,0x4200000000000000000000000000000000000042,217383,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,solidity-analyzer,1/1/2024,0x4200000000000000000000000000000000000042,34782.75,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Soul Wallet,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Sourcify,1/1/2024,0x4200000000000000000000000000000000000042,198758.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Sourcify,3/1/2023,0x4200000000000000000000000000000000000042,30744,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,SpaghettETH,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Spearbit,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ChugSplash,3/1/2023,0x4200000000000000000000000000000000000042,27968,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Sphinx (formerly ChugSplash),1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,State Channels,1/1/2024,0x4200000000000000000000000000000000000042,62112.05,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,StreamETH,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Synpress,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Synthetix IPFS Node,1/1/2024,0x4200000000000000000000000000000000000042,39751.71,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Teku,3/1/2023,0x4200000000000000000000000000000000000042,78200,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Tenderly,1/1/2024,0x4200000000000000000000000000000000000042,76445.53,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Test in Prod,1/1/2024,0x4200000000000000000000000000000000000042,273293.03,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,The Red Guild,1/1/2024,0x4200000000000000000000000000000000000042,74534.46,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Tockable.xyz,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Token Engineering Academy,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Travenesia,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,TrueBlocks,3/1/2023,0x4200000000000000000000000000000000000042,71867,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,TrueBlocks / Unchained Index,1/1/2024,0x4200000000000000000000000000000000000042,136646.52,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,RegenScore,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Antoine,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,⚡️ TurboETH,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,⚡️TurboETH - Web3 Build System,3/1/2023,0x4200000000000000000000000000000000000042,18272,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,TypeChain,3/1/2023,0x4200000000000000000000000000000000000042,44939,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,TypeChain / DethCode,1/1/2024,0x4200000000000000000000000000000000000042,124224.11,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ultra Sound Money,1/1/2024,0x4200000000000000000000000000000000000042,54658.61,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,joohhnnn,1/1/2024,0x4200000000000000000000000000000000000042,29813.79,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cielo,1/1/2024,0x4200000000000000000000000000000000000042,38223.26,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Unruggable Names,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Upnode Deploy | OP Stack Deployment UI,1/1/2024,0x4200000000000000000000000000000000000042,62112.05,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cannon,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cannon,3/1/2023,0x4200000000000000000000000000000000000042,90241,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,UseDApp,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,wslyvh,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Validato,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,valio.xyz,1/1/2024,0x4200000000000000000000000000000000000042,20551.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Sugar,3/1/2023,0x4200000000000000000000000000000000000042,1103,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Agora,1/1/2024,0x4200000000000000000000000000000000000042,212309.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Agora,3/1/2023,0x4200000000000000000000000000000000000042,101992,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Vue Dapp,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Vyper,1/1/2024,0x4200000000000000000000000000000000000042,248448.21,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Vyper,3/1/2023,0x4200000000000000000000000000000000000042,135226,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Waffle,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Wagmi / Viem,1/1/2024,0x4200000000000000000000000000000000000042,198758.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,wagmi,3/1/2023,0x4200000000000000000000000000000000000042,156463,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,WakeUp Labs,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,WakeUp Labs,3/1/2023,0x4200000000000000000000000000000000000042,11329,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Wallet Abstraction,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Wallet Guard,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Web3js,1/1/2024,0x4200000000000000000000000000000000000042,248448.21,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Web3j,3/1/2023,0x4200000000000000000000000000000000000042,19785,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Week in Ethereum News,1/1/2024,0x4200000000000000000000000000000000000042,59627.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Week in Ethereum News,3/1/2023,0x4200000000000000000000000000000000000042,121700,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,WhatsABI,1/1/2024,0x4200000000000000000000000000000000000042,94410.32,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ronan Sandford,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,hardhat-deploy,3/1/2023,0x4200000000000000000000000000000000000042,62649,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Wildcards Protocol,1/1/2024,0x4200000000000000000000000000000000000042,39751.71,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Tally,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Women Biz - Optimism education,3/1/2023,0x4200000000000000000000000000000000000042,21068,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,RainbowKit Login for WordPress,3/1/2023,0x4200000000000000000000000000000000000042,9228,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,WTF Academy,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,WTF Academy,3/1/2023,0x4200000000000000000000000000000000000042,19419,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Keccak hashing,1/1/2024,0x4200000000000000000000000000000000000042,81987.91,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Keccak hashing,3/1/2023,0x4200000000000000000000000000000000000042,62838,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Yoki Finance,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Zengo: Decentralized Budget,1/1/2024,0x4200000000000000000000000000000000000042,24844.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Zero Knowledge Podcast,1/1/2024,0x4200000000000000000000000000000000000042,89441.36,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective, simple-optimism-node (Maintaining my own fork),1/1/2024,0x4200000000000000000000000000000000000042,17391.37,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,0xDeFiTH,1/1/2024,0x4200000000000000000000000000000000000042,8832.83,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,0xKhmer,1/1/2024,0x4200000000000000000000000000000000000042,23807.3,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,0xSalman,1/1/2024,0x4200000000000000000000000000000000000042,24790.16,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,APAC DAO,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,API3 DAO ,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ATK,1/1/2024,0x4200000000000000000000000000000000000042,6708.1,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Accessible Education for Web3 Public Goods Changemakers,1/1/2024,0x4200000000000000000000000000000000000042,22116.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Admiano,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Airstack,1/1/2024,0x4200000000000000000000000000000000000042,47956.47,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Alex Harley,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Alpha Insiders,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Andino - Talent in technology,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Andrew Hong (ilemi),1/1/2024,0x4200000000000000000000000000000000000042,27544.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ankr,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Apetimism,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Apetimism Launchpad,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Apetimism Launchpad,3/1/2023,0x4200000000000000000000000000000000000042,13769,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Archly,1/1/2024,0x4200000000000000000000000000000000000042,38223.26,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Arkham,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Artemis Analytics,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,AsymmetricDefi,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Attest Fest,1/1/2024,0x4200000000000000000000000000000000000042,22857.24,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,AyohTunde,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BMX by Morphex,1/1/2024,0x4200000000000000000000000000000000000042,31801.37,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Africa,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Bengali,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless DAO Magyar ( Hungarian ),1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Japan,1/1/2024,0x4200000000000000000000000000000000000042,6637.54,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Malayalam ,1/1/2024,0x4200000000000000000000000000000000000042,6459.65,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Publishing,1/1/2024,0x4200000000000000000000000000000000000042,10931.72,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BanklessDAO Turkish,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BanklessUA,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Banklessadria,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BasePaint,1/1/2024,0x4200000000000000000000000000000000000042,115058.35,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Based Nouns,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Baseswap,1/1/2024,0x4200000000000000000000000000000000000042,24844.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Basic course in blockchain and crypto literacy ,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Basic course in crypto literacy,3/1/2023,0x4200000000000000000000000000000000000042,4504,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Bedrock Contracts Architecture Diagram,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Big Sybil'or,3/1/2023,0x4200000000000000000000000000000000000042,2796,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Bio.xyz,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BitcoinAddict Thailand ,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blockchain na Escola,1/1/2024,0x4200000000000000000000000000000000000042,10883.03,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BlockchainOAU,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blockchain_Space,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blocktorch,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blocktrend (區塊勢),1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blocktrend (區塊勢),3/1/2023,0x4200000000000000000000000000000000000042,6356,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Blue Norva,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bob,1/1/2024,0x4200000000000000000000000000000000000042,1987.59,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bored Town,3/1/2023,0x4200000000000000000000000000000000000042,4109,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Bored Town NFT art community,1/1/2024,0x4200000000000000000000000000000000000042,12422.41,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bress,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Brian Kim,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Brichis,1/1/2024,0x4200000000000000000000000000000000000042,24357.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CII,1/1/2024,0x4200000000000000000000000000000000000042,8447.24,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cardo,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Carlos Melgar,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Castle Capital,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Client Side Proofs,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Coinbold,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Collab.Land,1/1/2024,0x4200000000000000000000000000000000000042,59627.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CompareNodes,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Conduit,1/1/2024,0x4200000000000000000000000000000000000042,89441.36,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Coop Records Music,1/1/2024,0x4200000000000000000000000000000000000042,51677.23,RetroPGF,3,retroactive,growth,vesting,optimism,,,
